Rip;Stato;ValoreAttuale;Unita;SetDay;ValoreAlSetDay;UltimaRicezione;DataLettura
26847566;0;76;MeasureUnit.HCA;0;2020-09-30;2021-11-13T19:20;20211113
26847566;0;81;MeasureUnit.HCA;0;2020-09-30;2021-11-16T02:04;20211116
26847566;0;85;MeasureUnit.HCA;0;2020-09-30;2021-11-17T09:45;20211117
26847566;0;86;MeasureUnit.HCA;0;2020-09-30;2021-11-18T01:35;20211118
26847566;0;89;MeasureUnit.HCA;0;2020-09-30;2021-11-19T01:12;20211119
26847566;0;91;MeasureUnit.HCA;0;2020-09-30;2021-11-20T02:17;20211120
26847566;0;92;MeasureUnit.HCA;0;2020-09-30;2021-11-20T18:43;20211120T22
26847566;0;94;MeasureUnit.HCA;0;2020-09-30;2021-11-21T03:31;20211121
26847566;0;97;MeasureUnit.HCA;0;2020-09-30;2021-11-22T02:11;20211122
26847566;0;100;MeasureUnit.HCA;0;2020-09-30;2021-11-23T01:00;20211123
26847566;0;108;MeasureUnit.HCA;0;2020-09-30;2021-11-25T18:27;20211125
26847566;0;110;MeasureUnit.HCA;0;2020-09-30;2021-11-26T02:47;20211126
26847566;0;112;MeasureUnit.HCA;0;2020-09-30;2021-11-27T01:59;20211127
26847566;0;115;MeasureUnit.HCA;0;2020-09-30;2021-11-28T01:46;20211128
26847566;0;119;MeasureUnit.HCA;0;2020-09-30;2021-11-29T01:35;20211129
26847566;0;125;MeasureUnit.HCA;0;2020-09-30;2021-11-30T09:28;20211130
26847566;0;128;MeasureUnit.HCA;0;2020-09-30;2021-12-01T02:52;20211201
26847566;0;128;MeasureUnit.HCA;0;2020-09-30;2021-12-01T02:52;202112
26847566;0;136;MeasureUnit.HCA;0;2020-09-30;2021-12-03T01:49;20211203
26847566;0;150;MeasureUnit.HCA;0;2020-09-30;2021-12-06T02:33;20211206
26847565;0;2;MeasureUnit.HCA;0;2020-09-30;2021-11-10T06:06;20211110
26847565;0;2;MeasureUnit.HCA;0;2020-09-30;2021-11-12T04:57;20211112
26847565;0;2;MeasureUnit.HCA;0;2020-09-30;2021-11-11T21:41;20211111
26847565;0;2;MeasureUnit.HCA;0;2020-09-30;2021-11-15T05:29;20211115
26847565;0;2;MeasureUnit.HCA;0;2020-09-30;2021-11-13T21:06;20211113
26847565;0;2;MeasureUnit.HCA;0;2020-09-30;2021-11-16T05:01;20211116
26847565;0;2;MeasureUnit.HCA;0;2020-09-30;2021-11-17T05:17;20211117
26847565;0;2;MeasureUnit.HCA;0;2020-09-30;2021-11-18T05:28;20211118
26847565;0;2;MeasureUnit.HCA;0;2020-09-30;2021-11-18T21:40;20211119
26847565;0;2;MeasureUnit.HCA;0;2020-09-30;2021-11-20T05:35;20211120
26847565;0;2;MeasureUnit.HCA;0;2020-09-30;2021-11-21T04:47;20211121
26847565;0;2;MeasureUnit.HCA;0;2020-09-30;2021-11-22T05:00;20211122
26847565;0;2;MeasureUnit.HCA;0;2020-09-30;2021-11-23T05:59;20211123
26847565;0;2;MeasureUnit.HCA;0;2020-09-30;2021-11-25T04:51;20211125
26847565;0;2;MeasureUnit.HCA;0;2020-09-30;2021-11-26T04:45;20211126
26847565;0;2;MeasureUnit.HCA;0;2020-09-30;2021-11-27T05:47;20211127
26847565;0;2;MeasureUnit.HCA;0;2020-09-30;2021-11-28T05:40;20211128
26847565;0;2;MeasureUnit.HCA;0;2020-09-30;2021-11-29T05:58;20211129
26847565;0;3;MeasureUnit.HCA;0;2020-09-30;2021-11-30T05:26;20211130
26847565;0;4;MeasureUnit.HCA;0;2020-09-30;2021-12-01T04:27;20211201
26847565;0;4;MeasureUnit.HCA;0;2020-09-30;2021-12-01T04:27;202112
26847565;0;5;MeasureUnit.HCA;0;2020-09-30;2021-12-03T05:53;20211203
26847565;0;5;MeasureUnit.HCA;0;2020-09-30;2021-12-06T04:31;20211206
26847564;0;1;MeasureUnit.HCA;0;2020-09-30;2021-11-10T02:54;20211110
26847564;0;1;MeasureUnit.HCA;0;2020-09-30;2021-11-12T01:57;20211112
26847564;0;1;MeasureUnit.HCA;0;2020-09-30;2021-11-11T17:19;20211111
26847564;0;1;MeasureUnit.HCA;0;2020-09-30;2021-11-15T03:37;20211115
26847564;0;1;MeasureUnit.HCA;0;2020-09-30;2021-11-13T18:38;20211113
26847564;0;1;MeasureUnit.HCA;0;2020-09-30;2021-11-16T02:49;20211116
26847564;0;1;MeasureUnit.HCA;0;2020-09-30;2021-11-17T18:25;20211117
26847564;0;1;MeasureUnit.HCA;0;2020-09-30;2021-11-18T02:54;20211118
26847564;0;1;MeasureUnit.HCA;0;2020-09-30;2021-11-19T02:14;20211119
26847564;0;2;MeasureUnit.HCA;0;2020-09-30;2021-11-20T01:53;20211120
26847564;0;2;MeasureUnit.HCA;0;2020-09-30;2021-11-20T08:58;20211120T22
26847564;0;2;MeasureUnit.HCA;0;2020-09-30;2021-11-21T02:16;20211121
26847564;0;2;MeasureUnit.HCA;0;2020-09-30;2021-11-22T02:22;20211122
26847564;0;2;MeasureUnit.HCA;0;2020-09-30;2021-11-23T02:36;20211123
26847564;0;2;MeasureUnit.HCA;0;2020-09-30;2021-11-25T17:11;20211125
26847564;0;2;MeasureUnit.HCA;0;2020-09-30;2021-11-26T01:49;20211126
26847564;0;2;MeasureUnit.HCA;0;2020-09-30;2021-11-27T01:18;20211127
26847564;0;2;MeasureUnit.HCA;0;2020-09-30;2021-11-28T02:31;20211128
26847564;0;3;MeasureUnit.HCA;0;2020-09-30;2021-11-29T02:03;20211129
26847564;0;3;MeasureUnit.HCA;0;2020-09-30;2021-11-30T09:55;20211130
26847564;0;3;MeasureUnit.HCA;0;2020-09-30;2021-12-01T09:49;20211201
26847564;0;3;MeasureUnit.HCA;0;2020-09-30;2021-12-01T09:49;202112
26847564;0;3;MeasureUnit.HCA;0;2020-09-30;2021-12-03T01:42;20211203
26847564;0;8;MeasureUnit.HCA;0;2020-09-30;2021-12-06T02:09;20211206
26847563;0;3;MeasureUnit.HCA;0;2020-09-30;2021-11-10T05:02;20211110
26847563;0;3;MeasureUnit.HCA;0;2020-09-30;2021-11-12T06:39;20211112
26847563;0;3;MeasureUnit.HCA;0;2020-09-30;2021-11-11T21:58;20211111
26847563;0;3;MeasureUnit.HCA;0;2020-09-30;2021-11-09T21:43;20211109
26847563;0;3;MeasureUnit.HCA;0;2020-09-30;2021-11-15T05:33;20211115
26847563;0;3;MeasureUnit.HCA;0;2020-09-30;2021-11-14T21:38;20211114
26847563;0;3;MeasureUnit.HCA;0;2020-09-30;2021-11-13T22:27;20211113
26847563;0;3;MeasureUnit.HCA;0;2020-09-30;2021-11-16T06:02;20211116
26847563;0;3;MeasureUnit.HCA;0;2020-09-30;2021-11-17T09:35;20211117
26847563;0;3;MeasureUnit.HCA;0;2020-09-30;2021-11-18T01:27;20211118
26847563;0;3;MeasureUnit.HCA;0;2020-09-30;2021-11-19T01:08;20211119
26847563;0;3;MeasureUnit.HCA;0;2020-09-30;2021-11-20T02:11;20211120
26847563;0;3;MeasureUnit.HCA;0;2020-09-30;2021-11-20T18:35;20211120T22
26847563;0;3;MeasureUnit.HCA;0;2020-09-30;2021-11-20T18:35;20211121
26847563;0;3;MeasureUnit.HCA;0;2020-09-30;2021-11-22T01:59;20211122
26847563;0;3;MeasureUnit.HCA;0;2020-09-30;2021-11-23T00:45;20211123
26847563;0;3;MeasureUnit.HCA;0;2020-09-30;2021-11-25T18:09;20211125
26847563;0;4;MeasureUnit.HCA;0;2020-09-30;2021-11-26T02:31;20211126
26847563;0;4;MeasureUnit.HCA;0;2020-09-30;2021-11-27T09:59;20211127
26847563;0;4;MeasureUnit.HCA;0;2020-09-30;2021-11-28T01:32;20211128
26847563;0;4;MeasureUnit.HCA;0;2020-09-30;2021-11-29T05:33;20211129
26847563;0;4;MeasureUnit.HCA;0;2020-09-30;2021-11-30T05:31;20211130
26847563;0;5;MeasureUnit.HCA;0;2020-09-30;2021-12-01T06:31;20211201
26847563;0;5;MeasureUnit.HCA;0;2020-09-30;2021-12-01T06:31;202112
26847563;0;5;MeasureUnit.HCA;0;2020-09-30;2021-12-03T05:45;20211203
26847563;0;7;MeasureUnit.HCA;0;2020-09-30;2021-12-06T06:39;20211206
26847562;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-09T20:54;20211110
26847562;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-12T09:16;20211112
26847562;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-11T09:36;20211111
26847562;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-09T20:54;20211109
26847562;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-15T09:04;20211115
26847562;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-14T17:31;20211114
26847562;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-13T09:48;20211113
26847562;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-16T09:07;20211116
26847562;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-17T09:26;20211117
26847562;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-18T01:00;20211118
26847562;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-19T09:32;20211119
26847562;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-20T01:58;20211120
26847562;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-20T18:08;20211120T22
26847562;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-21T01:04;20211121
26847562;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-22T01:36;20211122
26847562;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-23T09:04;20211123
26847562;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-25T09:47;20211125
26847562;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-26T09:15;20211126
26847562;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-27T09:35;20211127
26847562;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-28T08:25;20211128
26847562;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-29T09:13;20211129
26847562;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-30T01:40;20211130
26847562;0;0;MeasureUnit.HCA;0;2020-09-30;2021-12-01T01:51;20211201
26847562;0;0;MeasureUnit.HCA;0;2020-09-30;2021-12-01T01:51;202112
26847562;0;0;MeasureUnit.HCA;0;2020-09-30;2021-12-03T05:23;20211203
26847562;0;0;MeasureUnit.HCA;0;2020-09-30;2021-12-06T05:36;20211206
26847561;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-10T02:42;20211110
26847561;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-12T09:52;20211112
26847561;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-11T17:01;20211111
26847561;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-09T19:30;20211109
26847561;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-15T03:15;20211115
26847561;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-14T09:49;20211114
26847561;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-13T09:54;20211113
26847561;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-16T02:30;20211116
26847561;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-17T18:11;20211117
26847561;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-18T02:42;20211118
26847561;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-19T02:05;20211119
26847561;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-20T08:47;20211120
26847561;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-20T08:47;20211120T22
26847561;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-21T02:03;20211121
26847561;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-22T02:05;20211122
26847561;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-23T02:16;20211123
26847561;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-25T09:54;20211125
26847561;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-26T09:51;20211126
26847561;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-27T01:01;20211127
26847561;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-28T02:12;20211128
26847561;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-29T01:41;20211129
26847561;0;0;MeasureUnit.HCA;0;2020-09-30;2021-11-30T09:32;20211130
26847561;0;0;MeasureUnit.HCA;0;2020-09-30;2021-12-01T09:29;20211201
26847561;0;0;MeasureUnit.HCA;0;2020-09-30;2021-12-01T09:29;202112
26847561;0;0;MeasureUnit.HCA;0;2020-09-30;2021-12-03T01:27;20211203
26847561;0;0;MeasureUnit.HCA;0;2020-09-30;2021-12-06T02:00;20211206
26847560;0;1;MeasureUnit.HCA;0;2020-09-30;2021-11-10T05:50;20211110
26847560;0;1;MeasureUnit.HCA;0;2020-09-30;2021-11-12T04:52;20211112
26847560;0;1;MeasureUnit.HCA;0;2020-09-30;2021-11-11T21:33;20211111
26847560;0;1;MeasureUnit.HCA;0;2020-09-30;2021-11-09T21:10;20211109
26847560;0;1;MeasureUnit.HCA;0;2020-09-30;2021-11-15T05:19;20211115
26847560;0;1;MeasureUnit.HCA;0;2020-09-30;2021-11-14T21:19;20211114
26847560;0;1;MeasureUnit.HCA;0;2020-09-30;2021-11-13T05:13;20211113
26847560;0;1;MeasureUnit.HCA;0;2020-09-30;2021-11-16T04:55;20211116
26847560;0;1;MeasureUnit.HCA;0;2020-09-30;2021-11-17T21:49;20211117
26847560;0;1;MeasureUnit.HCA;0;2020-09-30;2021-11-18T05:11;20211118
26847560;0;1;MeasureUnit.HCA;0;2020-09-30;2021-11-19T05:17;20211119
26847560;0;1;MeasureUnit.HCA;0;2020-09-30;2021-11-20T05:21;20211120
26847560;0;1;MeasureUnit.HCA;0;2020-09-30;2021-11-20T20:29;20211120T22
26847560;0;1;MeasureUnit.HCA;0;2020-09-30;2021-11-20T20:29;20211121
26847560;0;1;MeasureUnit.HCA;0;2020-09-30;2021-11-22T04:48;20211122
26847560;0;1;MeasureUnit.HCA;0;2020-09-30;2021-11-23T05:48;20211123
26847560;0;1;MeasureUnit.HCA;0;2020-09-30;2021-11-25T21:06;20211125
26847560;0;1;MeasureUnit.HCA;0;2020-09-30;2021-11-26T04:36;20211126
26847560;0;1;MeasureUnit.HCA;0;2020-09-30;2021-11-27T05:33;20211127
26847560;0;1;MeasureUnit.HCA;0;2020-09-30;2021-11-28T05:32;20211128
26847560;0;1;MeasureUnit.HCA;0;2020-09-30;2021-11-29T05:56;20211129
26847560;0;1;MeasureUnit.HCA;0;2020-09-30;2021-11-30T05:20;20211130
26847560;0;1;MeasureUnit.HCA;0;2020-09-30;2021-12-01T04:20;20211201
26847560;0;1;MeasureUnit.HCA;0;2020-09-30;2021-12-01T04:20;202112
26847560;0;1;MeasureUnit.HCA;0;2020-09-30;2021-12-03T05:44;20211203
26847560;0;1;MeasureUnit.HCA;0;2020-09-30;2021-12-06T07:47;20211206
26847559;0;2;MeasureUnit.HCA;0;2020-09-30;2021-11-10T02:32;20211110
26847559;0;2;MeasureUnit.HCA;0;2020-09-30;2021-11-12T09:57;20211112
26847559;0;2;MeasureUnit.HCA;0;2020-09-30;2021-11-11T17:05;20211111
26847559;0;2;MeasureUnit.HCA;0;2020-09-30;2021-11-09T19:09;20211109
26847559;0;2;MeasureUnit.HCA;0;2020-09-30;2021-11-15T03:23;20211115
26847559;0;2;MeasureUnit.HCA;0;2020-09-30;2021-11-13T09:37;20211113
26847559;0;2;MeasureUnit.HCA;0;2020-09-30;2021-11-16T02:09;20211116
26847559;0;2;MeasureUnit.HCA;0;2020-09-30;2021-11-17T18:10;20211117
26847559;0;2;MeasureUnit.HCA;0;2020-09-30;2021-11-18T02:31;20211118
26847559;0;2;MeasureUnit.HCA;0;2020-09-30;2021-11-19T05:50;20211119
26847559;0;2;MeasureUnit.HCA;0;2020-09-30;2021-11-20T05:15;20211120
26847559;0;2;MeasureUnit.HCA;0;2020-09-30;2021-11-20T21:34;20211120T22
26847559;0;2;MeasureUnit.HCA;0;2020-09-30;2021-11-20T21:34;20211121
26847559;0;3;MeasureUnit.HCA;0;2020-09-30;2021-11-22T06:27;20211122
26847559;0;3;MeasureUnit.HCA;0;2020-09-30;2021-11-23T06:22;20211123
26847559;0;3;MeasureUnit.HCA;0;2020-09-30;2021-11-25T21:05;20211125
26847559;0;3;MeasureUnit.HCA;0;2020-09-30;2021-11-26T05:42;20211126
26847559;0;4;MeasureUnit.HCA;0;2020-09-30;2021-11-27T05:33;20211127
26847559;0;4;MeasureUnit.HCA;0;2020-09-30;2021-11-28T06:36;20211128
26847559;0;4;MeasureUnit.HCA;0;2020-09-30;2021-11-29T05:49;20211129
26847559;0;5;MeasureUnit.HCA;0;2020-09-30;2021-11-30T05:54;20211130
26847559;0;5;MeasureUnit.HCA;0;2020-09-30;2021-12-01T05:59;20211201
26847559;0;5;MeasureUnit.HCA;0;2020-09-30;2021-12-01T05:59;202112
26847559;0;6;MeasureUnit.HCA;0;2020-09-30;2021-12-03T05:37;20211203
26847559;0;8;MeasureUnit.HCA;0;2020-09-30;2021-12-06T05:53;20211206
26847557;0;9;MeasureUnit.HCA;0;2020-09-30;2021-11-10T06:17;20211110
26847557;0;9;MeasureUnit.HCA;0;2020-09-30;2021-11-12T05:38;20211112
26847557;0;9;MeasureUnit.HCA;0;2020-09-30;2021-11-11T21:14;20211111
26847557;0;9;MeasureUnit.HCA;0;2020-09-30;2021-11-09T22:58;20211109
26847557;0;9;MeasureUnit.HCA;0;2020-09-30;2021-11-15T06:48;20211115
26847557;0;9;MeasureUnit.HCA;0;2020-09-30;2021-11-13T05:16;20211113
26847557;0;9;MeasureUnit.HCA;0;2020-09-30;2021-11-16T06:42;20211116
26847557;0;9;MeasureUnit.HCA;0;2020-09-30;2021-11-17T22:18;20211117
26847557;0;9;MeasureUnit.HCA;0;2020-09-30;2021-11-18T06:56;20211118
26847557;0;10;MeasureUnit.HCA;0;2020-09-30;2021-11-20T05:08;20211120
26847557;0;9;MeasureUnit.HCA;0;2020-09-30;2021-11-18T22:12;20211119
26847557;0;10;MeasureUnit.HCA;0;2020-09-30;2021-11-20T21:38;20211120T22
26847557;0;10;MeasureUnit.HCA;0;2020-09-30;2021-11-20T21:38;20211121
26847557;0;10;MeasureUnit.HCA;0;2020-09-30;2021-11-22T06:27;20211122
26847557;0;10;MeasureUnit.HCA;0;2020-09-30;2021-11-23T06:18;20211123
26847557;0;11;MeasureUnit.HCA;0;2020-09-30;2021-11-25T21:01;20211125
26847557;0;11;MeasureUnit.HCA;0;2020-09-30;2021-11-26T05:30;20211126
26847557;0;12;MeasureUnit.HCA;0;2020-09-30;2021-11-27T05:24;20211127
26847557;0;13;MeasureUnit.HCA;0;2020-09-30;2021-11-28T06:20;20211128
26847557;0;14;MeasureUnit.HCA;0;2020-09-30;2021-11-29T05:57;20211129
26847557;0;16;MeasureUnit.HCA;0;2020-09-30;2021-11-30T05:37;20211130
26847557;0;18;MeasureUnit.HCA;0;2020-09-30;2021-12-01T05:46;20211201
26847557;0;18;MeasureUnit.HCA;0;2020-09-30;2021-12-01T05:46;202112
26847557;0;21;MeasureUnit.HCA;0;2020-09-30;2021-12-03T05:52;20211203
26847557;0;26;MeasureUnit.HCA;0;2020-09-30;2021-12-06T06:12;20211206
26847556;0;36;MeasureUnit.HCA;0;2020-09-30;2021-11-10T05:41;20211110
26847556;0;44;MeasureUnit.HCA;0;2020-09-30;2021-11-12T08:24;20211112
26847556;0;42;MeasureUnit.HCA;0;2020-09-30;2021-11-11T09:00;20211111
26847556;0;35;MeasureUnit.HCA;0;2020-09-30;2021-11-09T21:00;20211109
26847556;0;50;MeasureUnit.HCA;0;2020-09-30;2021-11-15T09:36;20211115
26847556;0;47;MeasureUnit.HCA;0;2020-09-30;2021-11-13T08:38;20211113
26847556;0;51;MeasureUnit.HCA;0;2020-09-30;2021-11-16T08:14;20211116
26847556;0;53;MeasureUnit.HCA;0;2020-09-30;2021-11-17T09:24;20211117
26847556;0;55;MeasureUnit.HCA;0;2020-09-30;2021-11-18T05:01;20211118
26847556;0;58;MeasureUnit.HCA;0;2020-09-30;2021-11-20T05:07;20211120
26847556;0;57;MeasureUnit.HCA;0;2020-09-30;2021-11-18T21:11;20211119
26847556;0;60;MeasureUnit.HCA;0;2020-09-30;2021-11-20T20:19;20211120T22
26847556;0;60;MeasureUnit.HCA;0;2020-09-30;2021-11-20T20:19;20211121
26847556;0;64;MeasureUnit.HCA;0;2020-09-30;2021-11-22T04:38;20211122
26847556;0;67;MeasureUnit.HCA;0;2020-09-30;2021-11-23T05:38;20211123
26847556;0;78;MeasureUnit.HCA;0;2020-09-30;2021-11-25T20:56;20211125
26847556;0;78;MeasureUnit.HCA;0;2020-09-30;2021-11-26T04:27;20211126
26847556;0;82;MeasureUnit.HCA;0;2020-09-30;2021-11-27T05:24;20211127
26847556;0;87;MeasureUnit.HCA;0;2020-09-30;2021-11-28T05:18;20211128
26847556;0;91;MeasureUnit.HCA;0;2020-09-30;2021-11-29T05:42;20211129
26847556;0;101;MeasureUnit.HCA;0;2020-09-30;2021-11-30T05:10;20211130
26847556;0;111;MeasureUnit.HCA;0;2020-09-30;2021-12-01T04:10;20211201
26847556;0;111;MeasureUnit.HCA;0;2020-09-30;2021-12-01T04:10;202112
26847556;0;127;MeasureUnit.HCA;0;2020-09-30;2021-12-03T05:30;20211203
26847556;0;148;MeasureUnit.HCA;0;2020-09-30;2021-12-06T04:01;20211206
26847555;0;5;MeasureUnit.HCA;0;2020-09-30;2021-11-10T04:52;20211110
26847555;0;5;MeasureUnit.HCA;0;2020-09-30;2021-11-12T06:24;20211112
26847555;0;5;MeasureUnit.HCA;0;2020-09-30;2021-11-11T21:43;20211111
26847555;0;5;MeasureUnit.HCA;0;2020-09-30;2021-11-09T21:32;20211109
26847555;0;5;MeasureUnit.HCA;0;2020-09-30;2021-11-15T05:23;20211115
26847555;0;5;MeasureUnit.HCA;0;2020-09-30;2021-11-13T06:03;20211113
26847555;0;5;MeasureUnit.HCA;0;2020-09-30;2021-11-16T05:47;20211116
26847555;0;5;MeasureUnit.HCA;0;2020-09-30;2021-11-17T20:53;20211117
26847555;0;5;MeasureUnit.HCA;0;2020-09-30;2021-11-18T05:30;20211118
26847555;0;5;MeasureUnit.HCA;0;2020-09-30;2021-11-20T05:54;20211120
26847555;0;5;MeasureUnit.HCA;0;2020-09-30;2021-11-18T21:16;20211119
26847555;0;5;MeasureUnit.HCA;0;2020-09-30;2021-11-20T22:46;20211120T22
26847555;0;5;MeasureUnit.HCA;0;2020-09-30;2021-11-20T22:46;20211121
26847555;0;5;MeasureUnit.HCA;0;2020-09-30;2021-11-22T21:03;20211122
26847555;0;5;MeasureUnit.HCA;0;2020-09-30;2021-11-23T04:53;20211123
26847555;0;5;MeasureUnit.HCA;0;2020-09-30;2021-11-25T06:27;20211125
26847555;0;5;MeasureUnit.HCA;0;2020-09-30;2021-11-26T06:38;20211126
26847555;0;5;MeasureUnit.HCA;0;2020-09-30;2021-11-27T05:41;20211127
26847555;0;5;MeasureUnit.HCA;0;2020-09-30;2021-11-28T05:42;20211128
26847555;0;5;MeasureUnit.HCA;0;2020-09-30;2021-11-29T05:18;20211129
26847555;0;5;MeasureUnit.HCA;0;2020-09-30;2021-11-30T05:20;20211130
26847555;0;5;MeasureUnit.HCA;0;2020-09-30;2021-12-01T06:20;20211201
26847555;0;5;MeasureUnit.HCA;0;2020-09-30;2021-12-01T06:20;202112
26847555;0;5;MeasureUnit.HCA;0;2020-09-30;2021-12-03T05:30;20211203
26847555;0;5;MeasureUnit.HCA;0;2020-09-30;2021-12-06T06:24;20211206
26847554;0;8;MeasureUnit.HCA;0;2020-09-30;2021-11-10T05:24;20211110
26847554;0;8;MeasureUnit.HCA;0;2020-09-30;2021-11-12T05:33;20211112
26847554;0;8;MeasureUnit.HCA;0;2020-09-30;2021-11-11T21:57;20211111
26847554;0;8;MeasureUnit.HCA;0;2020-09-30;2021-11-09T20:43;20211109
26847554;0;8;MeasureUnit.HCA;0;2020-09-30;2021-11-15T04:52;20211115
26847554;0;8;MeasureUnit.HCA;0;2020-09-30;2021-11-13T05:54;20211113
26847554;0;8;MeasureUnit.HCA;0;2020-09-30;2021-11-16T05:02;20211116
26847554;0;8;MeasureUnit.HCA;0;2020-09-30;2021-11-17T21:22;20211117
26847554;0;8;MeasureUnit.HCA;0;2020-09-30;2021-11-18T04:44;20211118
26847554;0;8;MeasureUnit.HCA;0;2020-09-30;2021-11-20T06:02;20211120
26847554;0;8;MeasureUnit.HCA;0;2020-09-30;2021-11-18T21:32;20211119
26847554;0;8;MeasureUnit.HCA;0;2020-09-30;2021-11-20T21:27;20211120T22
26847554;0;8;MeasureUnit.HCA;0;2020-09-30;2021-11-20T21:27;20211121
93445894;0;12;MeasureUnit.HCA;0;2020-09-30;2021-11-22T03:53;20211122
26847554;0;8;MeasureUnit.HCA;0;2020-09-30;2021-11-23T05:21;20211123
26847554;0;8;MeasureUnit.HCA;0;2020-09-30;2021-11-25T05:12;20211125
26847554;0;8;MeasureUnit.HCA;0;2020-09-30;2021-11-26T05:35;20211126
26847554;0;8;MeasureUnit.HCA;0;2020-09-30;2021-11-27T05:40;20211127
26847554;0;8;MeasureUnit.HCA;0;2020-09-30;2021-11-28T04:49;20211128
26847554;0;8;MeasureUnit.HCA;0;2020-09-30;2021-11-29T05:12;20211129
26847554;0;8;MeasureUnit.HCA;0;2020-09-30;2021-11-30T06:01;20211130
26847554;0;9;MeasureUnit.HCA;0;2020-09-30;2021-12-01T05:52;20211201
26847554;0;9;MeasureUnit.HCA;0;2020-09-30;2021-12-01T05:52;202112
26847554;0;20;MeasureUnit.HCA;0;2020-09-30;2021-12-03T05:17;20211203
26847554;0;38;MeasureUnit.HCA;0;2020-09-30;2021-12-06T05:30;20211206
26847553;0;2;MeasureUnit.HCA;0;2020-09-30;2021-11-10T05:43;20211110
26847553;0;3;MeasureUnit.HCA;0;2020-09-30;2021-11-12T04:38;20211112
26847553;0;2;MeasureUnit.HCA;0;2020-09-30;2021-11-11T21:22;20211111
26847553;0;2;MeasureUnit.HCA;0;2020-09-30;2021-11-09T21:06;20211109
26847553;0;3;MeasureUnit.HCA;0;2020-09-30;2021-11-15T05:06;20211115
26847553;0;3;MeasureUnit.HCA;0;2020-09-30;2021-11-13T04:58;20211113
26847553;0;3;MeasureUnit.HCA;0;2020-09-30;2021-11-16T04:42;20211116
26847553;0;3;MeasureUnit.HCA;0;2020-09-30;2021-11-17T21:44;20211117
26847553;0;3;MeasureUnit.HCA;0;2020-09-30;2021-11-18T05:05;20211118
26847553;0;4;MeasureUnit.HCA;0;2020-09-30;2021-11-20T05:15;20211120
26847553;0;3;MeasureUnit.HCA;0;2020-09-30;2021-11-18T21:21;20211119
26847553;0;4;MeasureUnit.HCA;0;2020-09-30;2021-11-20T20:21;20211120T22
26847553;0;4;MeasureUnit.HCA;0;2020-09-30;2021-11-20T20:21;20211121
26847553;0;4;MeasureUnit.HCA;0;2020-09-30;2021-11-22T21:25;20211122
26847553;0;4;MeasureUnit.HCA;0;2020-09-30;2021-11-23T05:36;20211123
26847553;0;5;MeasureUnit.HCA;0;2020-09-30;2021-11-25T08:32;20211125
26847553;0;5;MeasureUnit.HCA;0;2020-09-30;2021-11-26T08:21;20211126
26847553;0;5;MeasureUnit.HCA;0;2020-09-30;2021-11-27T09:01;20211127
26847553;0;6;MeasureUnit.HCA;0;2020-09-30;2021-11-28T09:13;20211128
26847553;0;7;MeasureUnit.HCA;0;2020-09-30;2021-11-29T09:07;20211129
